DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,NAME
3608,3608,1794,49.7,1814,50.3,98.9,-888888888,423,11.7,324,9.0,166,4.6,73,2.0,70,1.9,438,12.1,443,12.3,679,18.8,156,4.3,203,5.6,520,14.4,66,1.8,47,1.3,39.4,-888888888,949,26.3,2678,74.2,2659,73.7,2622,72.7,725,20.1,633,17.5,2659,2659,1336,50.2,1323,49.8,101.0,-888888888,633,633,250,39.5,383,60.5,65.3,-888888888,3608,3608,3583,99.3,25,0.7,3583,99.3,3378,93.6,2,0.1,203,5.6,120,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.7,0,0.0,25,0.7,0,0.0,0,0.0,3608,3608,3403,94.3,2,0.1,228,6.3,0,0.0,0,0.0,0,0.0,3608,3608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3608,100.0,3378,93.6,2,0.1,203,5.6,0,0.0,0,0.0,0,0.0,25,0.7,0,0.0,25,0.7,1687,-888888888,2659,2659,1336,50.2,1323,49.8,ZCTA5 30734
38648,38648,18158,47.0,20490,53.0,88.6,-888888888,2754,7.1,2050,5.3,1700,4.4,1466,3.8,2148,5.6,7328,19.0,5741,14.9,4953,12.8,2369,6.1,2181,5.6,3022,7.8,2092,5.4,844,2.2,38.2,-888888888,7205,18.6,31880,82.5,31443,81.4,30475,78.9,7299,18.9,5958,15.4,31443,31443,14605,46.4,16838,53.6,86.7,-888888888,5958,5958,2254,37.8,3704,62.2,60.9,-888888888,38648,38648,37781,97.8,867,2.2,37781,97.8,27756,71.8,4754,12.3,84,0.2,23,0.1,0,0.0,0,0.0,0,0.0,4732,12.2,3566,9.2,656,1.7,154,0.4,48,0.1,121,0.3,51,0.1,136,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,455,1.2,867,2.2,155,0.4,95,0.2,112,0.3,46,0.1,38648,38648,28428,73.6,5101,13.2,346,0.9,4950,12.8,0,0.0,820,2.1,38648,38648,3642,9.4,1723,4.5,145,0.4,144,0.4,1630,4.2,35006,90.6,24569,63.6,4698,12.2,55,0.1,4728,12.2,0,0.0,363,0.9,593,1.5,199,0.5,394,1.0,18522,-888888888,26193,26193,11556,44.1,14637,55.9,ZCTA5 30328
25797,25797,13357,51.8,12440,48.2,107.4,-888888888,1704,6.6,1426,5.5,1634,6.3,1136,4.4,1413,5.5,5260,20.4,4040,15.7,3520,13.6,1325,5.1,1117,4.3,2005,7.8,885,3.4,332,1.3,35.6,-888888888,5513,21.4,20772,80.5,20284,78.6,19800,76.8,3988,15.5,3222,12.5,20284,20284,10789,53.2,9495,46.8,113.6,-888888888,3222,3222,1349,41.9,1873,58.1,72.0,-888888888,25797,25797,24859,96.4,938,3.6,24859,96.4,17322,67.1,5540,21.5,182,0.7,0,0.0,0,0.0,0,0.0,0,0.0,1501,5.8,401,1.6,511,2.0,14,0.1,80,0.3,164,0.6,135,0.5,196,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,314,1.2,938,3.6,171,0.7,48,0.2,376,1.5,47,0.2,25797,25797,17967,69.6,5966,23.1,292,1.1,2116,8.2,0,0.0,402,1.6,25797,25797,5930,23.0,3533,13.7,272,1.1,138,0.5,1987,7.7,19867,77.0,11967,46.4,5540,21.5,57,0.2,1466,5.7,0,0.0,26,0.1,811,3.1,11,0.0,800,3.1,11272,-888888888,16324,16324,8312,50.9,8012,49.1,ZCTA5 30345
5333,5333,3584,67.2,1749,32.8,204.9,-888888888,180,3.4,165,3.1,293,5.5,517,9.7,515,9.7,924,17.3,879,16.5,753,14.1,234,4.4,275,5.2,423,7.9,145,2.7,30,0.6,38.0,-888888888,856,16.1,4629,86.8,4477,83.9,4077,76.4,731,13.7,598,11.2,4477,4477,3036,67.8,1441,32.2,210.7,-888888888,598,598,315,52.7,283,47.3,111.3,-888888888,5333,5333,5333,100.0,0,0.0,5333,100.0,2682,50.3,2651,49.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5333,5333,2682,50.3,2651,49.7,0,0.0,0,0.0,0,0.0,0,0.0,5333,5333,11,0.2,6,0.1,0,0.0,1,0.0,4,0.1,5322,99.8,2671,50.1,2651,49.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1476,-888888888,4470,4470,3029,67.8,1441,32.2,ZCTA5 30411
1818,1818,801,44.1,1017,55.9,78.8,-888888888,65,3.6,143,7.9,233,12.8,153,8.4,37,2.0,126,6.9,243,13.4,214,11.8,69,3.8,130,7.2,241,13.3,128,7.0,36,2.0,40.7,-888888888,498,27.4,1351,74.3,1320,72.6,1224,67.3,464,25.5,405,22.3,1320,1320,552,41.8,768,58.2,71.9,-888888888,405,405,171,42.2,234,57.8,73.1,-888888888,1818,1818,1817,99.9,1,0.1,1817,99.9,1009,55.5,808,44.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1818,1818,1009,55.5,809,44.5,0,0.0,0,0.0,0,0.0,1,0.1,1818,1818,12,0.7,12,0.7,0,0.0,0,0.0,0,0.0,1806,99.3,1009,55.5,796,43.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,934,-888888888,1320,1320,552,41.8,768,58.2,ZCTA5 30413
6765,6765,3017,44.6,3748,55.4,80.5,-888888888,264,3.9,194,2.9,462,6.8,569,8.4,500,7.4,696,10.3,973,14.4,1067,15.8,405,6.0,641,9.5,771,11.4,155,2.3,68,1.0,42.8,-888888888,1307,19.3,5666,83.8,5458,80.7,5203,76.9,1461,21.6,994,14.7,5458,5458,2457,45.0,3001,55.0,81.9,-888888888,994,994,409,41.1,585,58.9,69.9,-888888888,6765,6765,6705,99.1,60,0.9,6705,99.1,6143,90.8,551,8.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1,60,0.9,32,0.5,0,0.0,0,0.0,0,0.0,6765,6765,6203,91.7,596,8.8,13,0.2,19,0.3,0,0.0,19,0.3,6765,6765,42,0.6,20,0.3,0,0.0,0,0.0,22,0.3,6723,99.4,6120,90.5,551,8.1,0,0.0,7,0.1,0,0.0,0,0.0,45,0.7,0,0.0,45,0.7,3057,-888888888,5431,5431,2453,45.2,2978,54.8,ZCTA5 30415
222,222,101,45.5,121,54.5,83.5,-888888888,25,11.3,36,16.2,51,23.0,5,2.3,6,2.7,29,13.1,20,9.0,2,0.9,5,2.3,14,6.3,8,3.6,14,6.3,7,3.2,14.9,-888888888,117,52.7,105,47.3,105,47.3,105,47.3,42,18.9,29,13.1,105,105,44,41.9,61,58.1,72.1,-888888888,29,29,13,44.8,16,55.2,81.3,-888888888,222,222,215,96.8,7,3.2,215,96.8,202,91.0,4,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,4.1,7,3.2,7,3.2,0,0.0,0,0.0,0,0.0,222,222,209,94.1,11,5.0,0,0.0,0,0.0,0,0.0,9,4.1,222,222,9,4.1,5,2.3,0,0.0,0,0.0,4,1.8,213,95.9,202,91.0,4,1.8,0,0.0,0,0.0,0,0.0,0,0.0,7,3.2,0,0.0,7,3.2,67,-888888888,105,105,44,41.9,61,58.1,ZCTA5 30423
773,773,437,56.5,336,43.5,130.1,-888888888,47,6.1,88,11.4,46,6.0,62,8.0,15,1.9,99,12.8,122,15.8,82,10.6,58,7.5,55,7.1,38,4.9,59,7.6,2,0.3,40.3,-888888888,243,31.4,592,76.6,530,68.6,519,67.1,129,16.7,99,12.8,530,530,262,49.4,268,50.6,97.8,-888888888,99,99,29,29.3,70,70.7,41.4,-888888888,773,773,773,100.0,0,0.0,773,100.0,396,51.2,377,48.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,773,773,396,51.2,377,48.8,0,0.0,0,0.0,0,0.0,0,0.0,773,773,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,772,99.9,395,51.1,377,48.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,372,-888888888,530,530,262,49.4,268,50.6,ZCTA5 30426
24,24,11,45.8,13,54.2,84.6,-888888888,0,0.0,0,0.0,1,4.2,2,8.3,0,0.0,6,25.0,6,25.0,1,4.2,3,12.5,1,4.2,4,16.7,0,0.0,0,0.0,39.7,-888888888,3,12.5,23,95.8,21,87.5,21,87.5,5,20.8,4,16.7,21,21,9,42.9,12,57.1,75.0,-888888888,4,4,3,75.0,1,25.0,300.0,-888888888,24,24,24,100.0,0,0.0,24,100.0,17,70.8,7,29.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,24,17,70.8,7,29.2,0,0.0,0,0.0,0,0.0,0,0.0,24,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,100.0,17,70.8,7,29.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,-888888888,21,21,9,42.9,12,57.1,ZCTA5 30438
1055,1055,539,51.1,516,48.9,104.5,-888888888,80,7.6,103,9.8,68,6.4,48,4.5,89,8.4,135,12.8,140,13.3,52,4.9,69,6.5,103,9.8,78,7.4,68,6.4,22,2.1,36.0,-888888888,268,25.4,795,75.4,787,74.6,741,70.2,226,21.4,168,15.9,787,787,397,50.4,390,49.6,101.8,-888888888,168,168,78,46.4,90,53.6,86.7,-888888888,1055,1055,983,93.2,72,6.8,983,93.2,711,67.4,268,25.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,72,6.8,17,1.6,0,0.0,0,0.0,55,5.2,1055,1055,728,69.0,340,32.2,55,5.2,0,0.0,0,0.0,4,0.4,1055,1055,70,6.6,6,0.6,64,6.1,0,0.0,0,0.0,985,93.4,700,66.4,268,25.4,0,0.0,0,0.0,0,0.0,0,0.0,17,1.6,0,0.0,17,1.6,500,-888888888,787,787,397,50.4,390,49.6,ZCTA5 30446
337,337,207,61.4,130,38.6,159.2,-888888888,35,10.4,24,7.1,6,1.8,7,2.1,29,8.6,101,30.0,24,7.1,33,9.8,13,3.9,2,0.6,46,13.6,13,3.9,4,1.2,32.1,-888888888,72,21.4,265,78.6,265,78.6,265,78.6,64,19.0,63,18.7,265,265,143,54.0,122,46.0,117.2,-888888888,63,63,39,61.9,24,38.1,162.5,-888888888,337,337,337,100.0,0,0.0,337,100.0,327,97.0,10,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,337,337,327,97.0,10,3.0,0,0.0,0,0.0,0,0.0,0,0.0,337,337,4,1.2,0,0.0,0,0.0,0,0.0,4,1.2,333,98.8,323,95.8,10,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,206,-888888888,265,265,143,54.0,122,46.0,ZCTA5 30470
2442,2442,1313,53.8,1129,46.2,116.3,-888888888,143,5.9,111,4.5,145,5.9,164,6.7,131,5.4,233,9.5,251,10.3,422,17.3,169,6.9,164,6.7,321,13.1,150,6.1,38,1.6,45.8,-888888888,483,19.8,2008,82.2,1959,80.2,1850,75.8,618,25.3,509,20.8,1959,1959,1033,52.7,926,47.3,111.6,-888888888,509,509,257,50.5,252,49.5,102.0,-888888888,2442,2442,2360,96.6,82,3.4,2360,96.6,1985,81.3,314,12.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,2.5,82,3.4,0,0.0,44,1.8,12,0.5,0,0.0,2442,2442,2067,84.6,314,12.9,44,1.8,12,0.5,0,0.0,87,3.6,2442,2442,131,5.4,112,4.6,13,0.5,0,0.0,6,0.2,2311,94.6,1953,80.0,296,12.1,0,0.0,0,0.0,0,0.0,15,0.6,47,1.9,3,0.1,44,1.8,1424,-888888888,1883,1883,975,51.8,908,48.2,ZCTA5 30473
23415,23415,11144,47.6,12271,52.4,90.8,-888888888,1342,5.7,2019,8.6,2213,9.5,1542,6.6,1065,4.5,2440,10.4,3312,14.1,3977,17.0,1579,6.7,1340,5.7,1526,6.5,684,2.9,376,1.6,39.1,-888888888,6407,27.4,17443,74.5,17008,72.6,15962,68.2,3313,14.1,2586,11.0,17008,17008,8160,48.0,8848,52.0,92.2,-888888888,2586,2586,1292,50.0,1294,50.0,99.8,-888888888,23415,23415,22889,97.8,526,2.2,22889,97.8,12755,54.5,7888,33.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1674,7.1,187,0.8,97,0.4,195,0.8,0,0.0,11,0.0,752,3.2,432,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,572,2.4,526,2.2,184,0.8,87,0.4,83,0.4,17,0.1,23415,23415,13228,56.5,8206,35.0,104,0.4,1878,8.0,4,0.0,606,2.6,23415,23415,1856,7.9,544,2.3,327,1.4,319,1.4,666,2.8,21559,92.1,11550,49.3,7804,33.3,0,0.0,1661,7.1,0,0.0,52,0.2,492,2.1,0,0.0,492,2.1,7229,-888888888,16164,16164,7676,47.5,8488,52.5,ZCTA5 30017
9679,9679,4753,49.1,4926,50.9,96.5,-888888888,568,5.9,560,5.8,679,7.0,523,5.4,515,5.3,1080,11.2,1214,12.5,1428,14.8,719,7.4,649,6.7,1111,11.5,515,5.3,118,1.2,41.5,-888888888,2229,23.0,7743,80.0,7450,77.0,7304,75.5,2089,21.6,1744,18.0,7450,7450,3626,48.7,3824,51.3,94.8,-888888888,1744,1744,881,50.5,863,49.5,102.1,-888888888,9679,9679,9597,99.2,82,0.8,9597,99.2,7480,77.3,1901,19.6,28,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,188,1.9,82,0.8,0,0.0,0,0.0,0,0.0,8,0.1,9679,9679,7554,78.0,1909,19.7,36,0.4,0,0.0,0,0.0,262,2.7,9679,9679,365,3.8,295,3.0,0,0.0,0,0.0,70,0.7,9314,96.2,7367,76.1,1901,19.6,28,0.3,0,0.0,0,0.0,10,0.1,8,0.1,0,0.0,8,0.1,3752,-888888888,7389,7389,3579,48.4,3810,51.6,ZCTA5 30025
39514,39514,17966,45.5,21548,54.5,83.4,-888888888,2984,7.6,2951,7.5,2986,7.6,2536,6.4,2252,5.7,6479,16.4,5022,12.7,5685,14.4,2749,7.0,2585,6.5,2369,6.0,706,1.8,210,0.5,34.5,-888888888,10618,26.9,30116,76.2,28896,73.1,27574,69.8,4523,11.4,3285,8.3,28896,28896,12197,42.2,16699,57.8,73.0,-888888888,3285,3285,1316,40.1,1969,59.9,66.8,-888888888,39514,39514,39113,99.0,401,1.0,39113,99.0,1713,4.3,36948,93.5,24,0.1,0,0.0,0,0.0,0,0.0,0,0.0,149,0.4,13,0.0,49,0.1,78,0.2,9,0.0,0,0.0,0,0.0,0,0.0,18,0.0,0,0.0,0,0.0,18,0.0,0,0.0,261,0.7,401,1.0,104,0.3,34,0.1,8,0.0,79,0.2,39514,39514,1886,4.8,37281,94.3,138,0.3,306,0.8,18,0.0,287,0.7,39514,39514,637,1.6,265,0.7,107,0.3,33,0.1,232,0.6,38877,98.4,1484,3.8,36676,92.8,0,0.0,116,0.3,18,0.0,208,0.5,375,0.9,0,0.0,375,0.9,16397,-888888888,28018,28018,11712,41.8,16306,58.2,ZCTA5 30038
68563,68563,33419,48.7,35144,51.3,95.1,-888888888,4081,6.0,5278,7.7,6247,9.1,4541,6.6,3461,5.0,9105,13.3,9289,13.5,9935,14.5,4138,6.0,3649,5.3,5759,8.4,2501,3.6,579,0.8,36.7,-888888888,18419,26.9,52132,76.0,50144,73.1,47710,69.6,10827,15.8,8839,12.9,50144,50144,23829,47.5,26315,52.5,90.6,-888888888,8839,8839,3788,42.9,5051,57.1,75.0,-888888888,68563,68563,66613,97.2,1950,2.8,66613,97.2,44059,64.3,19323,28.2,135,0.2,0,0.0,79,0.1,0,0.0,0,0.0,1735,2.5,391,0.6,36,0.1,14,0.0,7,0.0,81,0.1,457,0.7,749,1.1,13,0.0,0,0.0,13,0.0,0,0.0,0,0.0,1348,2.0,1950,2.8,473,0.7,537,0.8,241,0.4,21,0.0,68563,68563,45502,66.4,20333,29.7,832,1.2,2205,3.2,127,0.2,1646,2.4,68563,68563,5820,8.5,3721,5.4,529,0.8,323,0.5,1247,1.8,62743,91.5,39953,58.3,19158,27.9,135,0.2,1728,2.5,13,0.0,178,0.3,1578,2.3,145,0.2,1433,2.1,23797,-888888888,47276,47276,22534,47.7,24742,52.3,ZCTA5 30052
3432,3432,1602,46.7,1830,53.3,87.5,-888888888,188,5.5,287,8.4,244,7.1,244,7.1,208,6.1,288,8.4,392,11.4,410,11.9,295,8.6,204,5.9,378,11.0,216,6.3,78,2.3,41.5,-888888888,862,25.1,2636,76.8,2570,74.9,2447,71.3,793,23.1,672,19.6,2570,2570,1218,47.4,1352,52.6,90.1,-888888888,672,672,291,43.3,381,56.7,76.4,-888888888,3432,3432,3392,98.8,40,1.2,3392,98.8,3009,87.7,94,2.7,65,1.9,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,217,6.3,40,1.2,17,0.5,15,0.4,8,0.2,0,0.0,3432,3432,3049,88.8,111,3.2,80,2.3,15,0.4,0,0.0,217,6.3,3432,3432,293,8.5,189,5.5,0,0.0,57,1.7,47,1.4,3139,91.5,2990,87.1,94,2.7,8,0.2,7,0.2,0,0.0,0,0.0,40,1.2,0,0.0,40,1.2,1393,-888888888,2472,2472,1193,48.3,1279,51.7,ZCTA5 30055
25386,25386,12803,50.4,12583,49.6,101.7,-888888888,2037,8.0,1952,7.7,2620,10.3,2063,8.1,1430,5.6,4508,17.8,3628,14.3,3619,14.3,1216,4.8,846,3.3,1025,4.0,381,1.5,61,0.2,30.4,-888888888,7866,31.0,18350,72.3,17520,69.0,16398,64.6,1915,7.5,1467,5.8,17520,17520,8649,49.4,8871,50.6,97.5,-888888888,1467,1467,561,38.2,906,61.8,61.9,-888888888,25386,25386,24583,96.8,803,3.2,24583,96.8,9223,36.3,5472,21.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2945,11.6,248,1.0,531,2.1,68,0.3,29,0.1,445,1.8,1182,4.7,442,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6943,27.3,803,3.2,252,1.0,34,0.1,62,0.2,0,0.0,25386,25386,9844,38.8,5824,22.9,168,0.7,3130,12.3,29,0.1,7275,28.7,25386,25386,12219,48.1,7263,28.6,710,2.8,272,1.1,3974,15.7,13167,51.9,4690,18.5,4974,19.6,0,0.0,2937,11.6,0,0.0,63,0.2,503,2.0,109,0.4,394,1.6,7970,-888888888,10758,10758,5055,47.0,5703,53.0,ZCTA5 30071
48782,48782,23343,47.9,25439,52.1,91.8,-888888888,3112,6.4,4407,9.0,4513,9.3,3795,7.8,2297,4.7,5289,10.8,6630,13.6,8722,17.9,2879,5.9,2674,5.5,2991,6.1,1143,2.3,330,0.7,36.5,-888888888,14435,29.6,35838,73.5,34347,70.4,32463,66.5,5964,12.2,4464,9.2,34347,34347,16419,47.8,17928,52.2,91.6,-888888888,4464,4464,1804,40.4,2660,59.6,67.8,-888888888,48782,48782,47125,96.6,1657,3.4,47125,96.6,31693,65.0,11464,23.5,97,0.2,97,0.2,0,0.0,0,0.0,0,0.0,1924,3.9,505,1.0,200,0.4,96,0.2,91,0.2,237,0.5,320,0.7,475,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1947,4.0,1657,3.4,490,1.0,138,0.3,510,1.0,0,0.0,48782,48782,33134,67.9,12170,24.9,235,0.5,2727,5.6,130,0.3,2173,4.5,48782,48782,5828,11.9,1716,3.5,942,1.9,173,0.4,2997,6.1,42954,88.1,28123,57.7,11337,23.2,97,0.2,1924,3.9,0,0.0,117,0.2,1356,2.8,45,0.1,1311,2.7,14922,-888888888,31700,31700,15305,48.3,16395,51.7,ZCTA5 30019
39420,39420,20159,51.1,19261,48.9,104.7,-888888888,2000,5.1,3523,8.9,3376,8.6,3322,8.4,1600,4.1,4075,10.3,6296,16.0,7386,18.7,3154,8.0,1801,4.6,1717,4.4,841,2.1,329,0.8,38.1,-888888888,11176,28.4,29699,75.3,28244,71.6,26833,68.1,3973,10.1,2887,7.3,28244,28244,14424,51.1,13820,48.9,104.4,-888888888,2887,2887,1436,49.7,1451,50.3,99.0,-888888888,39420,39420,38018,96.4,1402,3.6,38018,96.4,23518,59.7,4464,11.3,136,0.3,23,0.1,0,0.0,0,0.0,0,0.0,9484,24.1,6001,15.2,1811,4.6,231,0.6,166,0.4,683,1.7,153,0.4,439,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,416,1.1,1402,3.6,305,0.8,19,0.0,447,1.1,55,0.1,39420,39420,24522,62.2,5118,13.0,263,0.7,10346,26.2,82,0.2,639,1.6,39420,39420,2669,6.8,840,2.1,408,1.0,127,0.3,1294,3.3,36751,93.2,21671,55.0,4226,10.7,112,0.3,9472,24.0,0,0.0,180,0.5,1090,2.8,115,0.3,975,2.5,14247,-888888888,23111,23111,11944,51.7,11167,48.3,ZCTA5 30005
33637,33637,16712,49.7,16925,50.3,98.7,-888888888,2365,7.0,3008,8.9,2553,7.6,1998,5.9,2466,7.3,6250,18.6,4899,14.6,3955,11.8,1735,5.2,1437,4.3,1994,5.9,621,1.8,356,1.1,32.3,-888888888,8975,26.7,25364,75.4,24662,73.3,23280,69.2,3821,11.4,2971,8.8,24662,24662,12274,49.8,12388,50.2,99.1,-888888888,2971,2971,1265,42.6,1706,57.4,74.2,-888888888,33637,33637,32319,96.1,1318,3.9,32319,96.1,11708,34.8,14255,42.4,95,0.3,0,0.0,0,0.0,0,0.0,10,0.0,652,1.9,37,0.1,44,0.1,18,0.1,0,0.0,11,0.0,237,0.7,305,0.9,5,0.0,5,0.0,0,0.0,0,0.0,0,0.0,5604,16.7,1318,3.9,918,2.7,35,0.1,24,0.1,59,0.2,33637,33637,12859,38.2,15399,45.8,230,0.7,725,2.2,29,0.1,5807,17.3,33637,33637,10489,31.2,6240,18.6,848,2.5,99,0.3,3302,9.8,23148,68.8,7229,21.5,14193,42.2,10,0.0,652,1.9,5,0.0,189,0.6,870,2.6,0,0.0,870,2.6,11993,-888888888,19852,19852,9688,48.8,10164,51.2,ZCTA5 30008
